ParticipantID,Session-number,BlockID,time-stamp,x,z
23,1,1,31.36712,0,0
23,1,1,31.47851,0,0
23,1,1,31.59038,0,0
23,1,1,31.70223,0,0
23,1,1,31.81372,0,0
23,1,1,31.92546,0,0
23,1,1,32.0372,0,0
23,1,1,32.14946,0,0
23,1,1,32.26546,0,0
23,1,1,32.37206,0,0
23,1,1,32.48428,0,-0.03362226
23,1,1,32.59557,0,-0.4702888
23,1,1,32.7074,0,-1.025842
23,1,1,32.81926,0,-1.581396
23,1,1,32.93068,0,-2.136949
23,1,1,33.04242,0,-2.692502
23,1,1,33.15438,-0.001022816,-3.248056
23,1,1,33.26633,-0.09222507,-3.802764
23,1,1,33.37765,-0.3150439,-4.328138
23,1,1,33.48956,-0.6437855,-4.860595
23,1,1,33.60127,-1.000545,-5.301292
23,1,1,33.71269,-1.386361,-5.72225
23,1,1,33.82437,-1.78222,-6.135913
23,1,1,33.93614,-2.182951,-6.54895
23,1,1,34.04783,-2.584115,-6.961986
23,1,1,34.15946,-2.985278,-7.375022
23,1,1,34.27116,-3.383643,-7.789777
23,1,1,34.38296,-3.740248,-8.230143
23,1,1,34.49482,-4.009098,-8.729538
23,1,1,34.60681,-4.139002,-9.285091
23,1,1,34.71808,-4.150447,-9.840645
23,1,1,34.82974,-4.150447,-10.3962
23,1,1,34.9414,-4.150447,-10.95175
23,1,1,35.05328,-4.120339,-11.50731
23,1,1,35.16484,-3.990908,-12.05648
23,1,1,35.27676,-3.74015,-12.55652
23,1,1,35.38836,-3.333789,-12.83907
23,1,1,35.50101,-2.768062,-13.01159
23,1,1,35.61175,-2.212509,-13.02603
23,1,1,35.72345,-1.656955,-13.02603
23,1,1,35.835,-1.108419,-12.93287
23,1,1,35.94662,-0.6195493,-12.64528
23,1,1,36.05833,-0.3022647,-12.17326
23,1,1,36.17001,-0.2220669,-11.61771
23,1,1,36.28192,-0.221601,-11.06215
23,1,1,36.3939,-0.221601,-10.59495
23,1,1,36.50522,-0.221601,-10.59495
23,1,1,36.6173,-0.221601,-10.59495
23,1,1,36.72864,-0.221601,-10.59495
23,1,1,36.84039,-0.221601,-10.59495
23,1,1,36.95225,-0.221601,-10.59495
23,1,1,37.06351,-0.221601,-10.59495
23,1,1,37.17538,-0.221601,-10.59495
23,1,1,37.28747,-0.221601,-10.59495
23,1,1,61.21376,0,0
23,1,1,61.32547,0,0
23,1,1,61.43721,0,0
23,1,1,61.54924,0,0
23,1,1,61.6606,0,0
23,1,1,61.7723,0,0
23,1,1,61.88411,0,0
23,1,1,61.99573,0,0
23,1,1,62.10765,0,0
23,1,1,62.21988,0,-0.01723909
23,1,1,62.33083,0,-0.3776374
23,1,1,62.4426,0,-0.9331908
23,1,1,62.55463,0,-1.488744
23,1,1,62.66626,0,-2.044298
23,1,1,62.77766,0,-2.599851
23,1,1,62.88935,0,-3.21096
23,1,1,63.00119,0,-3.714625
23,1,1,63.11264,0,-3.735804
23,1,1,63.22448,0,-3.735804
23,1,1,63.33622,0,-3.899521
23,1,1,63.44812,0,-4.455075
23,1,1,63.5599,0,-5.010628
23,1,1,63.67123,0,-5.566182
23,1,1,63.78367,0,-6.121735
23,1,1,63.89468,0,-6.677289
23,1,1,64.00629,0,-7.232842
23,1,1,64.11864,0,-7.788395
23,1,1,64.23005,0,-8.34395
23,1,1,64.34132,0,-8.899504
23,1,1,64.45341,0,-9.231211
23,1,1,64.56487,0,-9.231211
23,1,1,64.67648,0,-9.231211
23,1,1,64.78851,0,-9.231211
23,1,1,64.89985,0,-9.231211
23,1,1,65.0117,0,-9.231211
23,1,1,65.12378,0,-9.231211
23,1,1,89.94347,0,0
23,1,1,90.05606,0,0
23,1,1,90.16677,0,0
23,1,1,90.27866,0,0
23,1,1,90.39011,0,0
23,1,1,90.50232,0,0
23,1,1,90.61429,0,0
23,1,1,90.72556,0,0
